frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.ttl,tcp.len,tcp.hdr_len,udp.length
60.692204000,92.60.78.238,192.168.1.4,47516,50268,,,53,0,20,
60.692723000,92.60.78.238,192.168.1.4,47516,50268,,,53,0,20,
60.692724000,92.60.78.238,192.168.1.4,47516,50268,,,53,0,20,
60.705922000,92.60.78.238,192.168.1.4,47516,50272,,,53,0,20,
60.706416000,92.60.78.238,192.168.1.4,47516,50272,,,53,0,20,
60.706417000,92.60.78.238,192.168.1.4,47516,50272,,,53,0,20,
60.747938000,192.168.1.4,92.60.78.238,50272,47516,,,128,1494,20,
60.747938000,192.168.1.4,92.60.78.238,50272,47516,,,128,1494,20,
60.748085000,192.168.1.4,92.60.78.238,50272,47516,,,128,718,20,
60.748242000,192.168.1.4,92.60.78.238,50272,47516,,,128,1494,20,
60.754830000,92.60.78.238,192.168.1.4,47516,50274,,,53,1256,20,
60.762388000,92.60.78.238,192.168.1.4,47516,50268,,,53,82,20,
60.767196000,92.60.78.238,192.168.1.4,47516,50272,,,53,141,20,
60.774123000,92.60.78.238,192.168.1.4,47516,50270,,,53,348,20,
60.774530000,192.168.1.4,92.60.78.238,50270,47516,,,128,98,20,
60.774619000,192.168.1.4,92.60.78.238,50270,47516,,,128,126,20,
60.774721000,192.168.1.4,92.60.78.238,50270,47516,,,128,809,20,
60.775163000,192.168.1.4,239.255.255.250,,,50138,1900,4,,,145
60.798256000,192.168.1.4,92.60.78.238,50274,47516,,,128,0,20,
60.799960000,92.60.78.238,192.168.1.4,47516,50272,,,53,0,20,
60.799960000,192.168.1.4,92.60.78.238,50272,47516,,,128,2375,20,
60.801791000,92.60.78.238,192.168.1.4,47516,50272,,,53,0,20,
60.801791000,92.60.78.238,192.168.1.4,47516,50272,,,53,0,20,
60.801987000,92.60.78.238,192.168.1.4,47516,50272,,,53,0,20,
60.813715000,192.168.1.4,92.60.78.238,50268,47516,,,128,0,20,
60.823544000,92.60.78.238,192.168.1.4,47516,50270,,,53,0,20,
60.823546000,92.60.78.238,192.168.1.4,47516,50270,,,53,0,20,
60.823546000,92.60.78.238,192.168.1.4,47516,50270,,,53,0,20,
60.850436000,92.60.78.238,192.168.1.4,47516,50272,,,53,0,20,
60.850437000,92.60.78.238,192.168.1.4,47516,50272,,,53,0,20,
60.865016000,92.60.78.238,192.168.1.4,47516,50272,,,53,76,20,
60.871303000,92.60.78.238,192.168.1.4,47516,50268,,,53,374,20,
60.897717000,92.60.78.238,192.168.1.4,47516,50270,,,53,752,20,
60.898267000,192.168.1.4,92.60.78.238,50270,47516,,,128,1494,20,
60.907872000,192.168.1.4,92.60.78.238,50272,47516,,,128,0,20,
60.922856000,192.168.1.4,92.60.78.238,50268,47516,,,128,0,20,
60.929612000,92.60.78.238,192.168.1.4,47516,50272,,,53,1078,20,
60.947773000,92.60.78.238,192.168.1.4,47516,50270,,,53,0,20,
60.983264000,192.168.1.4,92.60.78.238,50272,47516,,,128,0,20,
60.999958000,192.168.1.4,92.60.78.238,50270,47516,,,128,1494,20,
60.999959000,192.168.1.4,92.60.78.238,50270,47516,,,128,1494,20,
61.000906000,192.168.1.4,92.60.78.238,50270,47516,,,128,502,20,
61.047373000,92.60.78.238,192.168.1.4,47516,50270,,,53,0,20,
61.047373000,92.60.78.238,192.168.1.4,47516,50270,,,53,0,20,
61.047781000,92.60.78.238,192.168.1.4,47516,50270,,,53,0,20,
61.116022000,92.60.78.238,192.168.1.4,47516,50270,,,53,82,20,
61.169154000,192.168.1.4,92.60.78.238,50270,47516,,,128,0,20,
61.205153000,92.60.78.238,192.168.1.4,47516,50270,,,53,250,20,
61.245843000,192.168.1.4,92.60.78.238,50270,47516,,,128,0,20,
61.867684000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,1313
61.867685000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,1309
61.867685000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,145
61.867685000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,1313
61.867685000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,1313
61.867685000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,1313
61.867685000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,1313
61.867785000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,1313
61.867785000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,713
61.867880000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,130
61.948025000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,103
62.034961000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,1313
62.076592000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,1313
62.076593000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,1313
62.076593000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,363
62.076593000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,1013
62.076593000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,110
62.077122000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,89
62.079234000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,1313
62.079235000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
62.079235000,192.168.1.4,92.60.78.238,49982,47516,,,128,0,20,
62.080038000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,94
62.112363000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,95
62.119810000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,183
62.119810000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,85
62.121126000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,94
62.125746000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,715
62.125747000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,107
62.127204000,192.168.1.4,92.60.78.238,,,58710,47516,128,,,98
62.169323000,92.60.78.238,192.168.1.4,,,47516,58710,53,,,88
62.861361000,192.168.1.4,92.60.78.238,49982,47516,,,128,98,20,
62.861362000,192.168.1.4,92.60.78.238,49982,47516,,,128,73,20,
62.861972000,192.168.1.4,92.60.78.238,49982,47516,,,128,1494,20,
62.861972000,192.168.1.4,92.60.78.238,49982,47516,,,128,1494,20,
62.862097000,192.168.1.4,92.60.78.238,49982,47516,,,128,1494,20,
62.862439000,192.168.1.4,92.60.78.238,49982,47516,,,128,82,20,
62.904179000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
62.904179000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
62.904180000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
62.904687000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
62.904688000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
62.904688000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
62.904688000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
62.960320000,92.60.78.238,192.168.1.4,47516,49982,,,53,69,20,
62.960321000,92.60.78.238,192.168.1.4,47516,49982,,,53,73,20,
62.960321000,192.168.1.4,92.60.78.238,49982,47516,,,128,0,20,
62.962806000,92.60.78.238,192.168.1.4,47516,49982,,,53,151,20,
63.012810000,192.168.1.4,92.60.78.238,49982,47516,,,128,0,20,
63.753974000,92.60.78.238,192.168.1.4,47516,50274,,,53,73,20,
63.754112000,92.60.78.238,192.168.1.4,47516,50274,,,53,58,20,
63.754113000,192.168.1.4,92.60.78.238,50274,47516,,,128,0,20,
63.754484000,192.168.1.4,92.60.78.238,50274,47516,,,128,0,20,
63.789146000,192.168.1.4,239.255.255.250,,,50138,1900,4,,,145
63.791477000,92.60.78.238,192.168.1.4,47516,50274,,,53,0,20,
64.132791000,92.60.78.238,192.168.1.4,47516,49726,,,53,0,20,
64.132792000,192.168.1.4,92.60.78.238,49726,47516,,,128,0,20,
64.772361000,192.168.1.6,79.137.194.105,57790,50001,,,64,0,40,
64.825975000,79.137.194.105,192.168.1.6,50001,57790,,,48,0,40,
64.826015000,192.168.1.6,79.137.194.105,57790,50001,,,64,0,32,
64.827038000,192.168.1.6,79.137.194.105,57790,50001,,,64,856,32,
64.881740000,79.137.194.105,192.168.1.6,50001,57790,,,48,0,32,
64.905898000,79.137.194.105,192.168.1.6,50001,57790,,,48,0,32,
65.158118000,92.60.78.238,192.168.1.4,47516,49984,,,53,0,20,
65.158119000,192.168.1.4,92.60.78.238,49984,47516,,,128,0,20,
65.663662000,92.60.78.238,192.168.1.4,47516,49954,,,53,0,20,
65.663662000,192.168.1.4,92.60.78.238,49954,47516,,,128,0,20,
66.431926000,92.60.78.238,192.168.1.4,47516,49784,,,53,0,20,
66.431927000,192.168.1.4,92.60.78.238,49784,47516,,,128,0,20,
66.568251000,192.168.1.4,92.60.78.238,,,49550,47516,128,,,101
66.572871000,192.168.1.4,92.60.78.238,50278,47516,,,128,0,32,
66.623338000,92.60.78.238,192.168.1.4,47516,50278,,,53,0,32,
66.623338000,192.168.1.4,92.60.78.238,50278,47516,,,128,0,20,
66.624256000,192.168.1.4,92.60.78.238,50278,47516,,,128,1533,20,
66.653192000,92.60.78.238,192.168.1.4,,,47516,49550,53,,,223
66.675694000,92.60.78.238,192.168.1.4,47516,50278,,,53,0,20,
66.687901000,92.60.78.238,192.168.1.4,47516,50084,,,53,0,20,
66.687902000,192.168.1.4,92.60.78.238,50084,47516,,,128,0,20,
66.802434000,192.168.1.4,239.255.255.250,,,50138,1900,4,,,145
67.065753000,192.168.1.4,92.60.78.238,50278,47516,,,128,415,20,
67.111243000,92.60.78.238,192.168.1.4,47516,50278,,,53,0,20,
67.168433000,92.60.78.238,192.168.1.4,47516,50278,,,53,2800,20,
67.168434000,192.168.1.4,92.60.78.238,50278,47516,,,128,0,20,
67.168434000,92.60.78.238,192.168.1.4,47516,50278,,,53,1022,20,
67.174077000,192.168.1.4,92.60.78.238,50278,47516,,,128,98,20,
67.174634000,192.168.1.4,92.60.78.238,50278,47516,,,128,430,20,
67.199883000,92.60.78.238,192.168.1.4,47516,49338,,,53,0,20,
67.199884000,192.168.1.4,92.60.78.238,49338,47516,,,128,0,20,
67.199884000,92.60.78.238,192.168.1.4,47516,49346,,,53,0,20,
67.199885000,192.168.1.4,92.60.78.238,49346,47516,,,128,0,20,
67.201297000,92.60.78.238,192.168.1.4,47516,49336,,,53,0,20,
67.201299000,192.168.1.4,92.60.78.238,49336,47516,,,128,0,20,
67.223387000,92.60.78.238,192.168.1.4,47516,50278,,,53,0,20,
67.224180000,92.60.78.238,192.168.1.4,47516,50278,,,53,0,20,
67.273273000,92.60.78.238,192.168.1.4,47516,50278,,,53,192,20,
67.279561000,92.60.78.238,192.168.1.4,47516,50278,,,53,672,20,
67.279563000,192.168.1.4,92.60.78.238,50278,47516,,,128,0,20,
67.455880000,92.60.78.238,192.168.1.4,47516,49344,,,53,0,20,
67.455881000,192.168.1.4,92.60.78.238,49344,47516,,,128,0,20,
67.456383000,92.60.78.238,192.168.1.4,47516,49345,,,53,0,20,
67.456384000,192.168.1.4,92.60.78.238,49345,47516,,,128,0,20,
67.456384000,92.60.78.238,192.168.1.4,47516,49342,,,53,0,20,
67.456384000,192.168.1.4,92.60.78.238,49342,47516,,,128,0,20,
68.937529000,192.168.1.6,79.137.194.105,57798,50001,,,64,0,40,
68.986610000,79.137.194.105,192.168.1.6,50001,57798,,,47,0,40,
68.986652000,192.168.1.6,79.137.194.105,57798,50001,,,64,0,32,
68.987296000,192.168.1.6,79.137.194.105,57798,50001,,,64,392,32,
69.036183000,79.137.194.105,192.168.1.6,50001,57798,,,47,0,32,
69.052471000,79.137.194.105,192.168.1.6,50001,57798,,,47,0,32,
69.249312000,92.60.78.238,192.168.1.4,47516,50196,,,53,0,20,
69.249313000,192.168.1.4,92.60.78.238,50196,47516,,,128,0,20,
69.827099000,192.168.1.4,239.255.255.250,,,50138,1900,4,,,145
70.022135000,92.60.78.238,192.168.1.4,47516,49996,,,53,0,20,
70.022136000,192.168.1.4,92.60.78.238,49996,47516,,,128,0,20,
70.872672000,92.60.78.238,192.168.1.4,47516,50268,,,53,73,20,
70.873962000,192.168.1.4,92.60.78.238,50268,47516,,,128,0,20,
70.932133000,92.60.78.238,192.168.1.4,47516,50272,,,53,111,20,
70.932134000,92.60.78.238,192.168.1.4,47516,50272,,,53,0,20,
70.932134000,192.168.1.4,92.60.78.238,50272,47516,,,128,0,20,
70.933510000,192.168.1.4,92.60.78.238,50272,47516,,,128,0,20,
70.965127000,92.60.78.238,192.168.1.4,47516,50268,,,53,0,20,
70.970182000,92.60.78.238,192.168.1.4,47516,50272,,,53,0,20,
70.982700000,92.60.78.238,192.168.1.4,47516,50268,,,53,58,20,
70.982701000,92.60.78.238,192.168.1.4,47516,50268,,,53,0,20,
70.982701000,192.168.1.4,92.60.78.238,50268,47516,,,128,0,20,
71.042101000,92.60.78.238,192.168.1.4,47516,49732,,,53,0,20,
71.042102000,192.168.1.4,92.60.78.238,49732,47516,,,128,0,20,
71.188680000,92.60.78.238,192.168.1.4,47516,50270,,,53,73,20,
71.189142000,192.168.1.4,92.60.78.238,50270,47516,,,128,0,20,
71.267954000,92.60.78.238,192.168.1.4,47516,50270,,,53,0,20,
71.291053000,92.60.78.238,192.168.1.4,47516,50270,,,53,58,20,
71.291277000,92.60.78.238,192.168.1.4,47516,50270,,,53,0,20,
71.291277000,192.168.1.4,92.60.78.238,50270,47516,,,128,0,20,
71.356283000,92.60.78.238,192.168.1.4,47516,50202,,,53,111,20,
71.356283000,92.60.78.238,192.168.1.4,47516,50202,,,53,0,20,
71.356283000,192.168.1.4,92.60.78.238,50202,47516,,,128,0,20,
71.357383000,192.168.1.4,92.60.78.238,50202,47516,,,128,0,20,
71.393340000,92.60.78.238,192.168.1.4,47516,50202,,,53,0,20,
72.206426000,92.60.78.238,192.168.1.4,47516,49784,,,53,109,20,
72.206427000,92.60.78.238,192.168.1.4,47516,49784,,,53,0,20,
72.206427000,192.168.1.4,92.60.78.238,49784,47516,,,128,0,20,
72.207591000,192.168.1.4,92.60.78.238,49784,47516,,,128,0,20,
72.257748000,92.60.78.238,192.168.1.4,47516,49784,,,53,0,20,
72.576859000,92.60.78.238,192.168.1.4,47516,49864,,,53,0,20,
72.576859000,192.168.1.4,92.60.78.238,49864,47516,,,128,0,20,
72.576859000,92.60.78.238,192.168.1.4,47516,50100,,,53,0,20,
72.576860000,192.168.1.4,92.60.78.238,50100,47516,,,128,0,20,
72.833615000,192.168.1.4,239.255.255.250,,,50138,1900,4,,,145
72.836440000,92.60.78.238,192.168.1.4,47516,49306,,,53,0,20,
72.836441000,192.168.1.4,92.60.78.238,49306,47516,,,128,0,20,
74.071565000,192.168.1.6,79.137.194.105,37634,50001,,,64,0,40,
74.125082000,79.137.194.105,192.168.1.6,50001,37634,,,48,0,40,
74.125147000,192.168.1.6,79.137.194.105,37634,50001,,,64,0,32,
74.125836000,192.168.1.6,79.137.194.105,37634,50001,,,64,1112,32,
74.180202000,79.137.194.105,192.168.1.6,50001,37634,,,48,0,32,
74.403594000,92.60.78.238,192.168.1.4,47516,49956,,,53,0,20,
74.403595000,192.168.1.4,92.60.78.238,49956,47516,,,128,0,20,
75.076154000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
75.076155000,192.168.1.4,92.60.78.238,49980,47516,,,128,0,20,
75.076544000,92.60.78.238,192.168.1.4,47516,49964,,,53,0,20,
75.076545000,192.168.1.4,92.60.78.238,49964,47516,,,128,0,20,
75.077143000,92.60.78.238,192.168.1.4,47516,49972,,,53,0,20,
75.077144000,192.168.1.4,92.60.78.238,49972,47516,,,128,0,20,
75.104930000,92.60.78.238,192.168.1.4,47516,49976,,,53,0,20,
75.104931000,192.168.1.4,92.60.78.238,49976,47516,,,128,0,20,
75.137088000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
75.137089000,192.168.1.4,92.60.78.238,49962,47516,,,128,0,20,
75.489051000,92.60.78.238,192.168.1.4,47516,50214,,,53,0,20,
75.489052000,192.168.1.4,92.60.78.238,50214,47516,,,128,0,20,
75.657881000,92.60.78.238,192.168.1.4,47516,50276,,,53,73,20,
75.658361000,192.168.1.4,92.60.78.238,50276,47516,,,128,0,20,
75.724669000,92.60.78.238,192.168.1.4,47516,50276,,,53,0,20,
75.729481000,92.60.78.238,192.168.1.4,47516,50276,,,53,0,20,
75.729481000,192.168.1.4,92.60.78.238,50276,47516,,,128,0,20,
75.837992000,192.168.1.4,239.255.255.250,,,50138,1900,4,,,145
77.010200000,79.137.194.105,192.168.1.6,50001,37634,,,48,538,32,
77.010362000,192.168.1.6,79.137.194.105,37634,50001,,,64,0,32,
77.011973000,192.168.1.6,79.137.194.105,37634,50001,,,64,0,32,
77.110155000,79.137.194.105,192.168.1.6,50001,37634,,,48,0,32,
77.163095000,79.137.194.105,192.168.1.6,50001,37634,,,48,0,32,
77.163164000,192.168.1.6,79.137.194.105,37634,50001,,,64,0,32,
77.270974000,92.60.78.238,192.168.1.4,47516,49996,,,53,73,20,
77.272455000,192.168.1.4,92.60.78.238,49996,47516,,,128,0,20,
77.272456000,92.60.78.238,192.168.1.4,47516,49996,,,53,0,20,
77.272456000,192.168.1.4,92.60.78.238,49996,47516,,,128,0,20,
77.292460000,92.60.78.238,192.168.1.4,47516,49996,,,53,0,20,
78.079679000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
78.079680000,192.168.1.4,92.60.78.238,49982,47516,,,128,0,20,
79.032056000,192.168.1.6,79.137.194.105,37648,50001,,,64,0,40,
79.081312000,79.137.194.105,192.168.1.6,50001,37648,,,48,0,40,
79.081339000,192.168.1.6,79.137.194.105,37648,50001,,,64,0,32,
79.081643000,192.168.1.6,79.137.194.105,37648,50001,,,64,369,32,
79.131372000,79.137.194.105,192.168.1.6,50001,37648,,,48,0,32,
79.150463000,79.137.194.105,192.168.1.6,50001,37648,,,48,1059,32,
79.150521000,192.168.1.6,79.137.194.105,37648,50001,,,64,0,32,
79.151711000,192.168.1.6,79.137.194.105,37648,50001,,,64,0,32,
79.208492000,79.137.194.105,192.168.1.6,50001,37648,,,48,0,32,
79.208547000,192.168.1.6,79.137.194.105,37648,50001,,,64,0,32,
79.232729000,92.60.78.238,192.168.1.4,47516,49726,,,53,0,20,
79.232729000,192.168.1.4,92.60.78.238,49726,47516,,,128,0,20,
80.255815000,92.60.78.238,192.168.1.4,47516,49984,,,53,0,20,
80.255816000,192.168.1.4,92.60.78.238,49984,47516,,,128,0,20,
80.767688000,92.60.78.238,192.168.1.4,47516,49954,,,53,0,20,
80.767689000,192.168.1.4,92.60.78.238,49954,47516,,,128,0,20,
81.790821000,92.60.78.238,192.168.1.4,47516,50084,,,53,0,20,
81.790822000,192.168.1.4,92.60.78.238,50084,47516,,,128,0,20,
82.303324000,92.60.78.238,192.168.1.4,47516,49346,,,53,0,20,
82.303324000,192.168.1.4,92.60.78.238,49346,47516,,,128,0,20,
82.303598000,92.60.78.238,192.168.1.4,47516,49338,,,53,0,20,
82.303598000,192.168.1.4,92.60.78.238,49338,47516,,,128,0,20,
82.304737000,92.60.78.238,192.168.1.4,47516,49336,,,53,0,20,
82.304738000,192.168.1.4,92.60.78.238,49336,47516,,,128,0,20,
82.340559000,92.60.78.238,192.168.1.4,47516,50278,,,53,0,20,
82.340559000,192.168.1.4,92.60.78.238,50278,47516,,,128,0,20,
82.561188000,92.60.78.238,192.168.1.4,47516,49345,,,53,0,20,
82.561190000,192.168.1.4,92.60.78.238,49345,47516,,,128,0,20,
82.563493000,92.60.78.238,192.168.1.4,47516,49344,,,53,0,20,
82.563494000,192.168.1.4,92.60.78.238,49344,47516,,,128,0,20,
82.565022000,92.60.78.238,192.168.1.4,47516,49342,,,53,0,20,
82.565023000,192.168.1.4,92.60.78.238,49342,47516,,,128,0,20,
84.173912000,192.168.1.6,79.137.194.105,36158,50001,,,64,0,40,
84.223583000,79.137.194.105,192.168.1.6,50001,36158,,,48,0,40,
84.223669000,192.168.1.6,79.137.194.105,36158,50001,,,64,0,32,
84.224816000,192.168.1.6,79.137.194.105,36158,50001,,,64,364,32,
84.274527000,79.137.194.105,192.168.1.6,50001,36158,,,48,0,32,
84.296517000,79.137.194.105,192.168.1.6,50001,36158,,,48,1059,32,
84.296662000,192.168.1.6,79.137.194.105,36158,50001,,,64,0,32,
84.300321000,192.168.1.6,79.137.194.105,36158,50001,,,64,0,32,
84.353072000,92.60.78.238,192.168.1.4,47516,50196,,,53,0,20,
84.353073000,192.168.1.4,92.60.78.238,50196,47516,,,128,0,20,
84.357268000,79.137.194.105,192.168.1.6,50001,36158,,,48,0,32,
84.357318000,192.168.1.6,79.137.194.105,36158,50001,,,64,0,32,
86.163082000,92.60.78.238,192.168.1.4,47516,49732,,,53,0,20,
86.163083000,192.168.1.4,92.60.78.238,49732,47516,,,128,0,20,
87.334077000,192.168.1.6,79.137.194.105,36160,50001,,,64,0,40,
87.389106000,79.137.194.105,192.168.1.6,50001,36160,,,45,0,40,
87.389276000,192.168.1.6,79.137.194.105,36160,50001,,,64,0,32,
87.390814000,192.168.1.6,79.137.194.105,36160,50001,,,64,403,32,
87.445287000,79.137.194.105,192.168.1.6,50001,36160,,,45,0,32,
87.465587000,79.137.194.105,192.168.1.6,50001,36160,,,45,0,32,
87.680113000,92.60.78.238,192.168.1.4,47516,49864,,,53,0,20,
87.680114000,192.168.1.4,92.60.78.238,49864,47516,,,128,0,20,
87.684248000,92.60.78.238,192.168.1.4,47516,50100,,,53,0,20,
87.684250000,192.168.1.4,92.60.78.238,50100,47516,,,128,0,20,
87.940756000,92.60.78.238,192.168.1.4,47516,49306,,,53,0,20,
87.940756000,192.168.1.4,92.60.78.238,49306,47516,,,128,0,20,
87.977021000,192.168.1.4,239.255.255.250,,,50138,1900,4,,,145
89.471996000,92.60.78.238,192.168.1.4,47516,49956,,,53,0,20,
89.471998000,192.168.1.4,92.60.78.238,49956,47516,,,128,0,20,
89.867405000,192.168.1.4,92.60.78.238,49956,47516,,,128,1494,20,
89.867405000,192.168.1.4,92.60.78.238,49956,47516,,,128,597,20,
89.867683000,192.168.1.4,92.60.78.238,49956,47516,,,128,73,20,
89.899495000,92.60.78.238,192.168.1.4,47516,49956,,,53,0,20,
89.899496000,92.60.78.238,192.168.1.4,47516,49956,,,53,0,20,
89.899496000,92.60.78.238,192.168.1.4,47516,49956,,,53,0,20,
89.919641000,92.60.78.238,192.168.1.4,47516,49956,,,53,73,20,
89.971627000,192.168.1.4,92.60.78.238,49956,47516,,,128,0,20,
90.235299000,92.60.78.238,192.168.1.4,47516,49956,,,53,904,20,
90.235789000,192.168.1.4,92.60.78.238,49956,47516,,,128,69,20,
90.240494000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
90.240527000,192.168.1.4,92.60.78.238,49980,47516,,,128,0,20,
90.240747000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
90.240747000,192.168.1.4,92.60.78.238,49962,47516,,,128,0,20,
90.241227000,92.60.78.238,192.168.1.4,47516,49976,,,53,0,20,
90.241227000,192.168.1.4,92.60.78.238,49976,47516,,,128,0,20,
90.241711000,92.60.78.238,192.168.1.4,47516,49972,,,53,0,20,
90.241711000,192.168.1.4,92.60.78.238,49972,47516,,,128,0,20,
90.241998000,92.60.78.238,192.168.1.4,47516,49964,,,53,0,20,
90.241999000,192.168.1.4,92.60.78.238,49964,47516,,,128,0,20,
90.299987000,92.60.78.238,192.168.1.4,47516,49956,,,53,0,20,
90.521973000,92.60.78.238,192.168.1.4,47516,50214,,,53,0,20,
90.521974000,192.168.1.4,92.60.78.238,50214,47516,,,128,0,20,
90.868523000,192.168.1.4,92.60.78.238,49980,47516,,,128,99,20,
90.868523000,192.168.1.4,92.60.78.238,49980,47516,,,128,73,20,
90.868638000,192.168.1.4,92.60.78.238,49980,47516,,,128,1494,20,
90.868938000,192.168.1.4,92.60.78.238,49980,47516,,,128,1494,20,
90.868938000,192.168.1.4,92.60.78.238,49980,47516,,,128,1494,20,
90.869143000,192.168.1.4,92.60.78.238,49980,47516,,,128,997,20,
90.869436000,192.168.1.4,92.60.78.238,,,60893,47516,128,,,102
90.869436000,192.168.1.4,92.60.78.238,,,60894,47516,128,,,99
90.870179000,192.168.1.4,92.60.78.238,49976,47516,,,128,106,20,
90.870179000,192.168.1.4,92.60.78.238,49976,47516,,,128,73,20,
90.870179000,192.168.1.4,92.60.78.238,49976,47516,,,128,1494,20,
90.870283000,192.168.1.4,92.60.78.238,49976,47516,,,128,1494,20,
90.870372000,192.168.1.4,92.60.78.238,49976,47516,,,128,707,20,
90.871051000,192.168.1.4,92.60.78.238,50281,47516,,,128,0,32,
90.871051000,192.168.1.4,92.60.78.238,50282,47516,,,128,0,32,
90.872299000,192.168.1.4,92.60.78.238,50285,47516,,,128,0,32,
90.872395000,192.168.1.4,92.60.78.238,50286,47516,,,128,0,32,
90.873295000,192.168.1.4,92.60.78.238,50214,47516,,,128,1283,20,
90.873440000,192.168.1.4,92.60.78.238,50214,47516,,,128,1494,20,
90.873440000,192.168.1.4,92.60.78.238,50288,47516,,,128,0,32,
90.873440000,192.168.1.4,92.60.78.238,50214,47516,,,128,1494,20,
90.873530000,192.168.1.4,92.60.78.238,50214,47516,,,128,933,20,
90.874158000,192.168.1.4,92.60.78.238,,,63408,47516,128,,,94
90.874706000,192.168.1.4,92.60.78.238,49962,47516,,,128,624,20,
90.874706000,192.168.1.4,92.60.78.238,49962,47516,,,128,73,20,
90.874805000,192.168.1.4,92.60.78.238,49962,47516,,,128,1494,20,
90.874805000,192.168.1.4,92.60.78.238,,,63409,47516,128,,,1313
90.874805000,192.168.1.4,92.60.78.238,,,63409,47516,128,,,1313
90.874895000,192.168.1.4,92.60.78.238,49962,47516,,,128,1494,20,
90.874995000,192.168.1.4,92.60.78.238,49962,47516,,,128,1494,20,
90.874995000,192.168.1.4,92.60.78.238,49962,47516,,,128,1494,20,
90.875093000,192.168.1.4,92.60.78.238,49962,47516,,,128,1354,20,
90.875731000,192.168.1.4,92.60.78.238,,,53609,47516,128,,,1313
90.875731000,192.168.1.4,92.60.78.238,,,53609,47516,128,,,1313
90.876045000,192.168.1.4,92.60.78.238,50290,47516,,,128,0,32,
90.877393000,192.168.1.4,92.60.78.238,,,54054,47516,128,,,1313
90.877393000,192.168.1.4,92.60.78.238,,,54054,47516,128,,,143
90.877393000,192.168.1.4,92.60.78.238,,,54054,47516,128,,,1313
90.877861000,192.168.1.4,92.60.78.238,49964,47516,,,128,1494,20,
90.877862000,192.168.1.4,92.60.78.238,49964,47516,,,128,1003,20,
90.877955000,192.168.1.4,92.60.78.238,49964,47516,,,128,73,20,
90.878048000,192.168.1.4,92.60.78.238,49964,47516,,,128,1494,20,
90.878152000,192.168.1.4,92.60.78.238,49964,47516,,,128,1494,20,
90.878152000,192.168.1.4,92.60.78.238,49964,47516,,,128,1494,20,
90.878242000,192.168.1.4,92.60.78.238,49964,47516,,,128,888,20,
90.878242000,192.168.1.4,92.60.78.238,49972,47516,,,128,1494,20,
90.878331000,192.168.1.4,92.60.78.238,49972,47516,,,128,763,20,
90.878331000,192.168.1.4,92.60.78.238,49972,47516,,,128,80,20,
90.878644000,192.168.1.4,92.60.78.238,,,56929,47516,128,,,94
90.893216000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
90.893216000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
90.894427000,92.60.78.238,192.168.1.4,47516,50281,,,53,0,32,
90.894427000,192.168.1.4,92.60.78.238,50281,47516,,,128,0,20,
90.894784000,192.168.1.4,92.60.78.238,50281,47516,,,128,1533,20,
90.894785000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
90.894785000,92.60.78.238,192.168.1.4,47516,49980,,,53,0,20,
